drift,attack,eta,p_qber_only,p_finite_key_margin,p_uvif_no_resource,p_full_uvif,qber_obs_mean,finite_key_margin_mean,uvif_score_no_resource_mean,uvif_score_full_mean,resource_force_mean
0.005,0.15,0.2025,0.0,0.0,0.0,0.0,0.2243968992248062,-0.5692794271897771,0.0653445742778672,0.06478734105293323,0.0166571355506977
0.005,0.15,0.20600000000000002,0.0,0.0,0.0,0.0,0.22819018087855297,-0.5826868899170189,0.06270053766547622,0.06216437492467837,0.0166571355506977
0.005,0.15,0.20950000000000002,0.0,0.0,0.0,0.0,0.2322346253229974,-0.5967830429058316,0.059984866230261495,0.05947044281563248,0.0166571355506977
0.005,0.15,0.21300000000000002,0.0,0.0,0.0,0.0,0.2354532299741602,-0.6078435833717261,0.057900636087622026,0.05740297687609364,0.0166571355506977
0.005,0.15,0.21650000000000003,0.0,0.0,0.0,0.0,0.23858397932816536,-0.6183949168523912,0.05596469593938999,0.05548269768793124,0.0166571355506977
0.005,0.15,0.22,0.0,0.0,0.0,0.0,0.24282377260981913,-0.6324357134105181,0.053452825148744124,0.05299125025365676,0.0166571355506977
0.005,0.2,0.01,1.0,1.0,0.07,0.03,0.03521961398017736,0.5270232123763628,0.4875386019535703,0.4845965619712473,0.021419021726492682
0.005,0.2,0.0135,1.0,1.0,0.0,0.0,0.03833281168492436,0.4976487483308578,0.47539403048190754,0.4724575955388018,0.021419021726492682
0.005,0.2,0.017,1.0,1.0,0.0,0.0,0.0420980699008868,0.46317885592349795,0.4607432109735161,0.45781836136818543,0.021419021726492682
0.005,0.2,0.0205,1.0,1.0,0.0,0.0,0.0456150234741784,0.43189452153101704,0.44712783474400625,0.444218240507676,0.021419021726492682
0.005,0.2,0.024,1.0,1.0,0.0,0.0,0.0492018779342723,0.40088700356296947,0.43333269649951667,0.43044329438106066,0.021419021726492682
0.005,0.2,0.027500000000000004,1.0,1.0,0.0,0.0,0.052660406885758994,0.3716610334332669,0.4201506096738962,0.41728423168946227,0.021419021726492682
0.005,0.2,0.031,1.0,1.0,0.0,0.0,0.05628169014084507,0.3418487228216754,0.4064895152539122,0.40365156501094696,0.021419021726492682
0.005,0.2,0.0345,1.0,1.0,0.0,0.0,0.059465832029212316,0.31623593153513413,0.39462376244128605,0.391814127473182,0.021419021726492682
0.005,0.2,0.038,1.0,1.0,0.0,0.0,0.06304538341158059,0.2880026190010757,0.38145037085451167,0.3786756463866303,0.021419021726492682
0.005,0.2,0.0415,1.0,1.0,0.0,0.0,0.06694627021387585,0.25798567039966497,0.36733869704761246,0.3646061124449565,0.021419021726492682
0.005,0.2,0.045000000000000005,1.0,1.0,0.0,0.0,0.07070005216484089,0.22977615037908417,0.35401249250380573,0.3513240567493691,0.021419021726492682
0.005,0.2,0.0485,1.0,1.0,0.0,0.0,0.07317475221700573,0.2115189307976734,0.3453810773780853,0.34272344584538295,0.021419021726492682
0.005,0.2,0.052000000000000005,1.0,1.0,0.0,0.0,0.07699739175795513,0.18381043346094816,0.33228150847318894,0.32967386129908727,0.021419021726492682
0.005,0.2,0.0555,1.0,1.0,0.0,0.0,0.08060615545122587,0.15821710566741432,0.3202061465398064,0.31764825907584476,0.021419021726492682
0.005,0.2,0.059000000000000004,1.0,1.0,0.0,0.0,0.08401147626499739,0.13453198186487905,0.30907946825447885,0.3065704482772291,0.021419021726492682
0.005,0.2,0.0625,1.0,1.0,0.0,0.0,0.08801356285863328,0.1072285032362546,0.29633209837902014,0.29388247606837636,0.021419021726492682
0.005,0.2,0.066,1.0,1.0,0.0,0.0,0.09085654668753261,0.08818837374361031,0.2875110635782345,0.2851047906287852,0.021419021726492682
0.005,0.2,0.0695,1.0,0.99,0.0,0.0,0.09517266562336985,0.05985369622236985,0.2745078347111709,0.2721689893352902,0.021419021726492682
0.005,0.2,0.073,1.0,0.99,0.0,0.0,0.09829316640584246,0.039733897179986384,0.26537349241673713,0.26308422510610846,0.021419021726492682
0.005,0.2,0.0765,1.0,0.76,0.0,0.0,0.10168179447052687,0.018247867596555885,0.25573324088720095,0.25349842847511045,0.021419021726492682
0.005,0.2,0.08,0.93,0.47,0.0,0.0,0.1048075117370892,-0.0012504728928755845,0.24709364788399565,0.24490946995415436,0.021419021726492682
0.005,0.2,0.08349999999999999,0.6,0.08,0.0,0.0,0.10920813771517997,-0.02818842602621319,0.23534689747459198,0.23323439865990137,0.021419021726492682
0.005,0.2,0.087,0.26,0.01,0.0,0.0,0.11212728221178926,-0.045768213638074776,0.22779934682956354,0.2257344472141546,0.021419021726492682
0.005,0.2,0.0905,0.08,0.0,0.0,0.0,0.11540636411058947,-0.06517411158342214,0.21960260517010188,0.2175911460938201,0.021419021726492682
0.005,0.2,0.094,0.0,0.0,0.0,0.0,0.11942827334376631,-0.08861419190464342,0.20987405613228358,0.20792780154617602,0.021419021726492682
0.005,0.2,0.0975,0.0,0.0,0.0,0.0,0.12245905059989567,-0.10592627642411774,0.20283746446315515,0.2009400115570513,0.021419021726492682
0.005,0.2,0.10099999999999999,0.0,0.0,0.0,0.0,0.12629420970266042,-0.12751463169765276,0.1942240160534872,0.19238771782265643,0.021419021726492682
0.005,0.2,0.1045,0.0,0.0,0.0,0.0,0.1293343766301513,-0.1443607634896476,0.18763381137324853,0.1858454365063836,0.021419021726492682
0.005,0.2,0.108,0.0,0.0,0.0,0.0,0.13327073552425664,-0.16586145169495015,0.17938371846075984,0.17765661388778042,0.021419021726492682
0.005,0.2,0.1115,0.0,0.0,0.0,0.0,0.13691079812206572,-0.18530635425093622,0.17212678017213534,0.17045522361764395,0.021419021726492682
0.005,0.2,0.11499999999999999,0.0,0.0,0.0,0.0,0.13962023995826814,-0.19966735824595208,0.1668426281034083,0.1652119338840375,0.021419021726492682
0.005,0.2,0.1185,0.0,0.0,0.0,0.0,0.14400000000000002,-0.22236623716598103,0.1587350071677693,0.15716876813189407,0.021419021726492682
0.005,0.2,0.122,0.0,0.0,0.0,0.0,0.14729786124152322,-0.23924412186544977,0.15282763772105143,0.15130905548540224,0.021419021726492682
0.005,0.2,0.1255,0.0,0.0,0.0,0.0,0.15091392801251957,-0.25736892650771725,0.1466621346912429,0.14519444250118327,0.021419021726492682
0.005,0.2,0.129,0.0,0.0,0.0,0.0,0.15428899321857067,-0.274101831762455,0.14108469026136664,0.13966356527946477,0.021419021726492682
0.005,0.2,0.1325,0.0,0.0,0.0,0.0,0.15770266040688574,-0.2906915439923439,0.13571051615267404,0.13433515021639905,0.021419021726492682
0.005,0.2,0.136,0.0,0.0,0.0,0.0,0.1606343244653104,-0.30474955811162474,0.13124865755540913,0.12991175216223588,0.021419021726492682
0.005,0.2,0.1395,0.0,0.0,0.0,0.0,0.16454981742305688,-0.32336806710157256,0.12544741683918267,0.1241609094720236,0.021419021726492682
0.005,0.2,0.14300000000000002,0.0,0.0,0.0,0.0,0.16821387584767866,-0.3403249670309817,0.12036168787240928,0.11912039803292314,0.021419021726492682
0.005,0.2,0.14650000000000002,0.0,0.0,0.0,0.0,0.1720959833072509,-0.35812377515985216,0.11512160679512606,0.11392724738154103,0.021419021726492682
0.005,0.2,0.15000000000000002,0.0,0.0,0.0,0.0,0.1755565988523735,-0.3736986008095691,0.11067259759209506,0.10951865911341872,0.021419021726492682
0.005,0.2,0.15350000000000003,0.0,0.0,0.0,0.0,0.1785717266562337,-0.38701949221229964,0.10697588922554234,0.10585597265112488,0.021419021726492682
0.005,0.2,0.157,0.0,0.0,0.0,0.0,0.1824673969744392,-0.4040497400015672,0.10233772165282506,0.10126081091325903,0.021419021726492682
0.005,0.2,0.1605,0.0,0.0,0.0,0.0,0.18619196661450182,-0.4200157376185914,0.09812531781673788,0.09708795966772334,0.021419021726492682
0.005,0.2,0.164,0.0,0.0,0.0,0.0,0.18973813249869587,-0.43497517709180294,0.09428197733813462,0.09328105525185068,0.021419021726492682
0.005,0.2,0.1675,0.0,0.0,0.0,0.0,0.19359207094418363,-0.4510191583973958,0.09025538577689839,0.08929293950112474,0.021419021726492682
0.005,0.2,0.171,0.0,0.0,0.0,0.0,0.19615336463223787,-0.4614840702382383,0.08770543849379467,0.08676760526656276,0.021419021726492682
0.005,0.2,0.17450000000000002,0.0,0.0,0.0,0.0,0.1993510693792384,-0.47442067448641706,0.0846060853877551,0.08369833177135914,0.021419021726492682
0.005,0.2,0.17800000000000002,0.0,0.0,0.0,0.0,0.20320709441836204,-0.48972598544305546,0.08104827013214004,0.08017537407929563,0.021419021726492682
0.005,0.2,0.18150000000000002,0.0,0.0,0.0,0.0,0.20648408972352633,-0.5025802158119176,0.07812294463805342,0.07727886818274514,0.021419021726492682
0.005,0.2,0.18500000000000003,0.0,0.0,0.0,0.0,0.21024413145539905,-0.517054369734236,0.07492269088206951,0.07411041323505142,0.021419021726492682
0.005,0.2,0.1885,0.0,0.0,0.0,0.0,0.21411580594679186,-0.5316787073579503,0.07178473627828513,0.07100388819675234,0.021419021726492682
0.005,0.2,0.192,0.0,0.0,0.0,0.0,0.21793635889410537,-0.5459176018462665,0.06879940501932774,0.0680486219139517,0.021419021726492682
0.005,0.2,0.1955,0.0,0.0,0.0,0.0,0.2201606677099635,-0.5540580853277074,0.06713829992153922,0.06640436081566263,0.021419021726492682
0.005,0.2,0.199,0.0,0.0,0.0,0.0,0.22405112154407927,-0.568127893895562,0.06432220093592783,0.06361694257039209,0.021419021726492682
0.005,0.2,0.2025,0.0,0.0,0.0,0.0,0.22708189880020868,-0.5789463918609398,0.0622005173138517,0.06151696910652112,0.021419021726492682
0.005,0.2,0.20600000000000002,0.0,0.0,0.0,0.0,0.23158476786645799,-0.5946809632566008,0.05921182093084223,0.05855907037834398,0.021419021726492682
0.005,0.2,0.20950000000000002,0.0,0.0,0.0,0.0,0.23473969744392278,-0.6055269435245563,0.057201038227086526,0.05656911343179899,0.021419021726492682
0.005,0.2,0.21300000000000002,0.0,0.0,0.0,0.0,0.23830255607720396,-0.6175470901111226,0.05503292154840025,0.05442357852860135,0.021419021726492682
0.005,0.2,0.21650000000000003,0.0,0.0,0.0,0.0,0.24150234741784035,-0.6282157725982775,0.05314410378386828,0.052554498193286135,0.021419021726492682
0.005,0.2,0.22,0.0,0.0,0.0,0.0,0.24564006259780907,-0.6417577231741777,0.0508087565190409,0.050243676825954216,0.021419021726492682
0.005,0.25,0.01,1.0,1.0,0.0,0.0,0.03787677725118484,0.5018131656675238,0.4718819435111293,0.4682867633238294,0.02624845301179879
0.005,0.25,0.0135,1.0,1.0,0.0,0.0,0.04182517114270668,0.4655006705696666,0.45653609791068284,0.4529573026733499,0.02624845301179879
0.005,0.25,0.017,1.0,1.0,0.0,0.0,0.04476777251184834,0.43925208822275463,0.44515272879827267,0.44159092986791876,0.02624845301179879
0.005,0.25,0.0205,1.0,1.0,0.0,0.0,0.048369668246445494,0.4079050814487436,0.4313142548858653,0.4277781088787513,0.02624845301179879
0.005,0.25,0.024,1.0,1.0,0.0,0.0,0.05229910479199579,0.3745309635600843,0.4163549567284812,0.4128520285601774,0.02624845301179879
0.005,0.25,0.027500000000000004,1.0,1.0,0.0,0.0,0.0553407056345445,0.34935114803723993,0.4049039572819329,0.40143100222784683,0.02624845301179879
0.005,0.25,0.031,1.0,1.0,0.0,0.0,0.058787783043707215,0.32151181073630464,0.39206928640068184,0.388635006357962,0.02624845301179879
0.005,0.25,0.0345,1.0,1.0,0.0,0.0,0.062445497630331755,0.2925460851185282,0.37863558811047066,0.37524609259014596,0.02624845301179879
0.005,0.25,0.038,1.0,1.0,0.0,0.0,0.06569773565034229,0.26738405693020895,0.366883226567238,0.3635374322128023,0.02624845301179879
0.005,0.25,0.0415,1.0,1.0,0.0,0.0,0.06909004739336493,0.24166089339568544,0.3548189097738559,0.3515220412234514,0.02624845301179879
0.005,0.25,0.045000000000000005,1.0,1.0,0.0,0.0,0.07299842022116904,0.2126389516115555,0.34119325120359845,0.33795646120524253,0.02624845301179879
0.005,0.25,0.0485,1.0,1.0,0.0,0.0,0.07611795681937862,0.1900279726555415,0.33056043672424856,0.3273748870364253,0.02624845301179879
0.005,0.25,0.052000000000000005,1.0,1.0,0.0,0.0,0.07980410742496051,0.16373940652981978,0.3182420633637815,0.3151192634199908,0.02624845301179879
0.005,0.25,0.0555,1.0,1.0,0.0,0.0,0.08370721432332807,0.1365013091992288,0.30553759240795997,0.30248418095255664,0.02624845301179879
0.005,0.25,0.059000000000000004,1.0,1.0,0.0,0.0,0.08715955766192733,0.11294806887743913,0.29461949722989367,0.2916298710457204,0.02624845301179879
0.005,0.25,0.0625,1.0,1.0,0.0,0.0,0.09064454976303317,0.08946603671197315,0.2838264965974077,0.2809021715922864,0.02624845301179879
0.005,0.25,0.066,1.0,1.0,0.0,0.0,0.09401369141653503,0.0672565954213105,0.2737020520900735,0.27084265674449987,0.02624845301179879
0.005,0.25,0.0695,1.0,0.99,0.0,0.0,0.0969826224328594,0.04800622361249299,0.26501483612366195,0.2622134982206805,0.02624845301179879
0.005,0.25,0.073,1.0,0.86,0.0,0.0,0.10096577145866245,0.02261559799180563,0.2536984090630605,0.25097580207767145,0.02624845301179879
0.005,0.25,0.0765,0.97,0.49,0.0,0.0,0.10455924170616114,0.00014548227136203758,0.24382922375876295,0.24117828382323445,0.02624845301179879
0.005,0.25,0.08,0.75,0.14,0.0,0.0,0.10796313849394418,-0.020779789257192198,0.23476833333525074,0.23218557756172525,0.02624845301179879
0.005,0.25,0.08349999999999999,0.26,0.02,0.0,0.0,0.11165034228541337,-0.043039647820585364,0.2252920229648814,0.22278319715147168,0.02624845301179879
0.005,0.25,0.087,0.1,0.0,0.0,0.0,0.11467403896787783,-0.06097364183048765,0.21778695403715645,0.21533862786454253,0.02624845301179879
0.005,0.25,0.0905,0.01,0.0,0.0,0.0,0.11889310163243813,-0.08563150392577197,0.2076435422680184,0.20527915233077476,0.02624845301179879
0.005,0.25,0.094,0.0,0.0,0.0,0.0,0.12217061611374408,-0.10441661497972257,0.20008245107653558,0.1977827030014049,0.02624845301179879
0.005,0.25,0.0975,0.0,0.0,0.0,0.0,0.12586835176408637,-0.12527609428650785,0.19183997191967708,0.18961248276213838,0.02624845301179879
0.005,0.25,0.10099999999999999,0.0,0.0,0.0,0.0,0.1292143233280674,-0.14382056012701158,0.18467482092497814,0.18251182430327537,0.02624845301179879
0.005,0.25,0.1045,0.0,0.0,0.0,0.0,0.13239073196419168,-0.1612179797187519,0.17806656976738672,0.1759640671325386,0.02624845301179879
0.005,0.25,0.108,0.0,0.0,0.0,0.0,0.13634123222748815,-0.1824160620795002,0.17022344107511514,0.16819475841353637,0.02624845301179879
0.005,0.25,0.1115,0.0,0.0,0.0,0.0,0.13911637704054766,-0.19712712917221442,0.16487877449440919,0.16290115710642666,0.02624845301179879
0.005,0.25,0.11499999999999999,0.0,0.0,0.0,0.0,0.14216956292785676,-0.21307248711640564,0.1592018042159746,0.15727943484313583,0.02624845301179879
0.005,0.25,0.1185,0.0,0.0,0.0,0.0,0.1462548709847288,-0.23405438015074395,0.15191865374293054,0.15006855658626828,0.02624845301179879
0.005,0.25,0.122,0.0,0.0,0.0,0.0,0.14970300157977884,-0.25147462035247253,0.14602107976962486,0.14423056444381202,0.02624845301179879
0.005,0.25,0.1255,0.0,0.0,0.0,0.0,0.15313006845708269,-0.26852825771552824,0.14038380044074747,0.13865113502798546,0.02624845301179879
0.005,0.25,0.129,0.0,0.0,0.0,0.0,0.1566340179041601,-0.2856825699967513,0.1348510602365624,0.13317608842783155,0.02624845301179879
0.005,0.25,0.1325,0.0,0.0,0.0,0.0,0.16058346498156925,-0.3046829076435371,0.12889076701641,0.12727896907410519,0.02624845301179879
0.005,0.25,0.136,0.0,0.0,0.0,0.0,0.1637577672459189,-0.3197603223587801,0.12426493184043269,0.12270272070352448,0.02624845301179879
0.005,0.25,0.1395,0.0,0.0,0.0,0.0,0.1677008952080042,-0.3380956145080352,0.1188186588596424,0.11731586584395189,0.02624845301179879
0.005,0.25,0.14300000000000002,0.0,0.0,0.0,0.0,0.17112901527119537,-0.35386562477615285,0.11422867028127003,0.1127763872264328,0.02624845301179879
0.005,0.25,0.14650000000000002,0.0,0.0,0.0,0.0,0.17462980516061083,-0.36965684458863785,0.10976801191650713,0.10836554124214542,0.02624845301179879
0.005,0.25,0.15000000000000002,0.0,0.0,0.0,0.0,0.1779662980516061,-0.38448379194487914,0.10568269651705588,0.10432632115666501,0.02624845301179879
0.005,0.25,0.15350000000000003,0.0,0.0,0.0,0.0,0.18140494997367035,-0.3995485464121325,0.10163263325467448,0.10032240056647627,0.02624845301179879
0.005,0.25,0.157,0.0,0.0,0.0,0.0,0.18567140600315957,-0.4179415804451766,0.09682078012239081,0.09556593642888911,0.02624845301179879
0.005,0.25,0.1605,0.0,0.0,0.0,0.0,0.18771458662453924,-0.4265751745342075,0.09463261591021203,0.0934032658760226,0.02624845301179879
0.005,0.25,0.164,0.0,0.0,0.0,0.0,0.1915734597156398,-0.4427858960683499,0.09057515331437198,0.08939323863661733,0.02624845301179879
0.005,0.25,0.1675,0.0,0.0,0.0,0.0,0.19479726171669298,-0.45607758097664464,0.08734397804272445,0.08620022581749036,0.02624845301179879
0.005,0.25,0.171,0.0,0.0,0.0,0.0,0.19903738809899948,-0.47327035137760753,0.08328129582048849,0.08218595530973109,0.02624845301179879
0.005,0.25,0.17450000000000002,0.0,0.0,0.0,0.0,0.20215376513954714,-0.48571236527463013,0.08041342465678523,0.07935251576170035,0.02624845301179879
0.005,0.25,0.17800000000000002,0.0,0.0,0.0,0.0,0.20633385992627698,-0.5021184602991791,0.07674117663307933,0.07572471334255136,0.02624845301179879
0.005,0.25,0.18150000000000002,0.0,0.0,0.0,0.0,0.20956924697209056,-0.5145754182390533,0.07403295963661204,0.07304955788569333,0.02624845301179879
0.005,0.25,0.18500000000000003,0.0,0.0,0.0,0.0,0.2129236440231701,-0.5273289001528707,0.07131841077234444,0.07036831630788594,0.02624845301179879
0.005,0.25,0.1885,0.0,0.0,0.0,0.0,0.21628225381779884,-0.5399361518832145,0.0686944092659448,0.06777668185644581,0.02624845301179879
0.005,0.25,0.192,0.0,0.0,0.0,0.0,0.22072248551869403,-0.5562459942034758,0.0654080946167222,0.0645312400182873,0.02624845301179879
0.005,0.25,0.1955,0.0,0.0,0.0,0.0,0.22388730911005794,-0.5676853892970339,0.06316160039244158,0.06231284559435052,0.02624845301179879
0.005,0.25,0.199,0.0,0.0,0.0,0.0,0.22660768825697736,-0.577397060930976,0.061293977548442104,0.06046868634167068,0.02624845301179879
0.005,0.25,0.2025,0.0,0.0,0.0,0.0,0.2306024223275408,-0.5914382695179898,0.05865550793071284,0.05786353168725762,0.02624845301179879
0.005,0.25,0.20600000000000002,0.0,0.0,0.0,0.0,0.23406213796735123,-0.603334802616216,0.056487101185788494,0.05572268983320448,0.02624845301179879
0.005,0.25,0.20950000000000002,0.0,0.0,0.0,0.0,0.2377093206951027,-0.6156715171524006,0.054294128787151535,0.05355772499463143,0.02624845301179879
0.005,0.25,0.21300000000000002,0.0,0.0,0.0,0.0,0.24142074776197997,-0.6280556349569155,0.0521399382177828,0.051431150325547466,0.02624845301179879
0.005,0.25,0.21650000000000003,0.0,0.0,0.0,0.0,0.24413586097946285,-0.6370057347775075,0.05061201172604079,0.049922878249435705,0.02624845301179879
0.005,0.25,0.22,0.0,0.0,0.0,0.0,0.2480905739863086,-0.649768504479579,0.04849294352574769,0.047831211999736445,0.02624845301179879
0.005,0.3,0.01,1.0,1.0,0.0,0.0,0.040768740031897927,0.4749587442234155,0.45537305589461985,0.4511287138314819,0.03114704148291003
0.005,0.3,0.0135,1.0,1.0,0.0,0.0,0.0443083466241361,0.4431774666167182,0.4416920991355932,0.4374730871248776,0.03114704148291003
0.005,0.3,0.017,1.0,1.0,0.0,0.0,0.04787878787878788,0.41196579034928954,0.4279930506205478,0.4238056829980203,0.03114704148291003
0.005,0.3,0.0205,1.0,1.0,0.0,0.0,0.05138224348750665,0.38209593219156046,0.4146764745290305,0.4105257618055665,0.03114704148291003
0.005,0.3,0.024,1.0,1.0,0.0,0.0,0.054896331738437,0.35291703402727514,0.4014611727673891,0.397353230191571,0.03114704148291003
0.005,0.3,0.027500000000000004,1.0,1.0,0.0,0.0,0.05844338118022328,0.32412517546803576,0.38828794329545213,0.38422824372309344,0.03114704148291003
0.005,0.3,0.031,1.0,1.0,0.0,0.0,0.061953216374269,0.296317240906144,0.3754506484164019,0.3714439246055507,0.03114704148291003
0.005,0.3,0.0345,1.0,1.0,0.0,0.0,0.06534396597554493,0.27000096613221614,0.363236764880583,0.35928535473615525,0.03114704148291003
0.005,0.3,0.038,1.0,1.0,0.0,0.0,0.0690749601275917,0.24166432928423348,0.35003641999061413,0.34615042033237187,0.03114704148291003
0.005,0.3,0.0415,1.0,1.0,0.0,0.0,0.0722615629984051,0.2180144299433627,0.3389867212895527,0.3351605377256856,0.03114704148291003
0.005,0.3,0.045000000000000005,1.0,1.0,0.0,0.0,0.07589580010632642,0.1915497118022701,0.32663973053293177,0.32288506428939406,0.03114704148291003
0.005,0.3,0.0485,1.0,1.0,0.0,0.0,0.07894630515683147,0.16972238499051437,0.3164869037023055,0.3127945978799668,0.03114704148291003
0.005,0.3,0.052000000000000005,1.0,1.0,0.0,0.0,0.08245295055821371,0.14502645925073138,0.30504994658453455,0.30143151967643245,0.03114704148291003
0.005,0.3,0.0555,1.0,1.0,0.0,0.0,0.08594364699627857,0.12104629479864203,0.2939968675503796,0.2904552884616169,0.03114704148291003
0.005,0.3,0.059000000000000004,1.0,1.0,0.0,0.0,0.08981392876129718,0.09487887030847272,0.2820404920349075,0.2785857907644034,0.03114704148291003
0.005,0.3,0.0625,1.0,1.0,0.0,0.0,0.09368421052631579,0.06932087041232016,0.27048924281151937,0.2671237673580786,0.03114704148291003
0.005,0.3,0.066,1.0,0.99,0.0,0.0,0.0976735778841042,0.04343926355372249,0.2589292047647481,0.2556569391281267,0.03114704148291003
0.005,0.3,0.0695,1.0,0.92,0.0,0.0,0.1001116427432217,0.02788409603908426,0.25206658433702744,0.24885181609124218,0.03114704148291003
0.005,0.3,0.073,0.98,0.63,0.0,0.0,0.10342902711323763,0.007056018033460498,0.24298218440684696,0.23984625377787686,0.03114704148291003
0.005,0.3,0.0765,0.85,0.24,0.0,0.0,0.106829346092504,-0.013957596879104816,0.23394233120317007,0.23088744683043178,0.03114704148291003
0.005,0.3,0.08,0.36,0.03,0.0,0.0,0.11070813397129185,-0.037517045601866354,0.2239719219470676,0.22100953292379202,0.03114704148291003
0.005,0.3,0.08349999999999999,0.1,0.0,0.0,0.0,0.11436469962785752,-0.05930013881549398,0.2149234445677079,0.2120480667110109,0.03114704148291003
